gap,spec_group,claim_type,claim_count
475,f,v4,12425
475,g,v3,13695
475,g,v4,13669
475,g,v5,6990
475,h,v6,2473
475,h,v3,13970
475,h,v4,822
475,i,v4,4589
475,i,v1,8754
475,i,v5,11919
475,j,v1,11311
475,j,v5,9021
475,j,v2,14458
475,j,v6,3325
475,k,v5,11179
475,k,v3,3535
475,k,v1,7081
475,k,v4,14288
475,k,v6,15
476,a,v3,8142
476,a,v6,3857
476,a,v5,7737
476,a,v4,1148
476,b,v6,742
476,b,v5,12383
476,b,v3,5833
476,b,v7,13876
476,b,v4,5511
476,c,v4,6869
476,c,v3,244
476,c,v6,4102
476,c,v5,1767
476,d,v3,12026
476,d,v4,2323
476,e,v4,5703
476,f,v6,5633
476,f,v4,13843
476,h,v4,5147
476,h,v5,2858
476,h,v3,6710
476,i,v1,8867
476,i,v5,3829
476,i,v4,3130
476,j,v6,3462
476,j,v5,6719
476,j,v4,471
476,j,v1,7227
476,j,v2,10261
476,k,v1,14125
476,k,v5,7832
476,k,v4,3506
476,k,v3,3602
477,a,v4,217
477,a,v5,4747
477,a,v3,13333
477,a,v6,3174
477,b,v4,2227
477,b,v3,10329
477,b,v6,7638
477,c,v1,12493
477,c,v3,2213
477,c,v4,9905
477,c,v5,11088
477,c,v6,1964
477,d,v4,10330
477,e,v3,14487
477,e,v4,12262
477,e,v6,599
477,e,v1,12275
477,e,v5,9506
477,f,v4,9492
477,g,v4,1479
477,h,v4,12407
477,i,v4,8884
477,i,v6,6876
477,i,v5,2505
477,i,v1,9856
477,j,v5,6
477,j,v4,2612
477,j,v2,14074
477,j,v1,5061
477,k,v4,4820
477,k,v5,271
477,k,v1,7412
477,k,v3,14523
478,a,v5,9208
478,a,v1,13988
478,a,v6,9518
478,a,v4,2507
478,a,v3,8224
478,b,v3,3197
478,b,v6,10902
478,b,v5,10589
478,b,v4,10719
478,c,v1,8608
478,c,v6,7876
478,c,v4,11234
478,c,v3,444
478,c,v5,9938
478,d,v3,12724
478,d,v4,10199
478,e,v6,8402
478,e,v4,10798
478,e,v3,8252
478,e,v1,7794
478,g,v4,3748
478,h,v5,9979
478,h,v1,11745
478,h,v4,4962
478,h,v6,12505
478,h,v3,9016
478,i,v1,6625
478,i,v5,4463
478,i,v4,13115
478,i,v6,857
478,j,v5,823
478,j,v6,14916
478,j,v2,9962
478,j,v4,13116
478,j,v1,3587
478,j,v3,5034
478,k,v1,12458
478,k,v5,4388
478,k,v4,14626
478,k,v3,14983
479,a,v6,4081
479,a,v3,8130
479,a,v5,5390
479,a,v4,1047
479,a,v1,6822
479,b,v3,7687
479,b,v6,5851
479,b,v1,9971
479,b,v4,549
479,b,v5,4639
479,c,v6,6143
479,c,v4,5105
479,c,v5,13241
479,c,v3,10757
479,e,v6,7133
479,e,v4,7336
479,e,v3,3516
479,f,v4,13679
479,f,v5,2679
479,g,v4,3969
479,g,v1,329
479,h,v4,14606
479,h,v1,7546
479,h,v3,9607
479,h,v5,14458
479,h,v6,2677
479,i,v1,2927
479,i,v5,10074
479,i,v6,6686
479,i,v4,11133
479,j,v5,9313
479,j,v2,13596
479,j,v4,12666
479,j,v1,9280
479,k,v4,6366
479,k,v7,14214
479,k,v3,1226
480,a,v6,9606
480,a,v1,956
480,a,v3,1365
480,a,v4,14191
480,a,v5,7644
480,b,v6,5323
480,b,v5,788
480,b,v1,2704
480,b,v4,10939
480,b,v3,6758
480,c,v1,13514
480,c,v5,8234
480,c,v6,1911
480,c,v3,11254
480,c,v4,11337
480,d,v4,7925
480,e,v6,1657
480,e,v1,5718
480,e,v4,5559
480,h,v5,7939
480,h,v4,8610
480,h,v3,6638
480,i,v5,11843
480,i,v4,6140
480,i,v1,1323
480,k,v3,11358
481,a,v1,10476
481,a,v5,4870
481,a,v4,14377
481,a,v3,6588
481,a,v6,5219
481,b,v6,11956
481,b,v4,4341
481,b,v5,11816
481,b,v3,13977
481,c,v3,14972
481,c,v6,6788
481,c,v4,10404
481,c,v5,12744
481,d,v5,3067
481,d,v4,12477
481,e,v4,2576
481,f,v4,1838
481,g,v4,12784
481,h,v1,6606
481,h,v3,14575
481,h,v4,9347
481,h,v5,12242
481,i,v1,10962
481,i,v4,699
481,i,v6,14534
481,k,v5,5543
481,k,v4,215
482,a,v4,5223
482,a,v6,6614
482,a,v5,4719
482,a,v3,3691
482,b,v4,756
482,b,v6,2605
482,b,v3,7096
482,c,v1,13836
482,c,v5,6172
482,c,v4,4211
482,c,v3,3021
482,c,v6,11066
482,d,v4,11240
482,e,v6,3828
482,e,v3,8248
482,e,v4,5626
482,f,v4,13869
482,g,v4,4869
482,g,v6,3934
482,g,v3,9777
482,h,v5,11607
482,h,v1,4370
482,h,v6,11699
482,h,v3,10942
482,h,v4,9605
482,i,v4,4651
482,i,v5,1826
482,i,v1,10717
482,j,v2,3133
482,j,v4,6483
482,j,v6,2792
482,j,v3,217
482,j,v1,3058
482,j,v5,12546
482,k,v1,956
482,k,v5,917
482,k,v4,1582
482,k,v3,10333
483,a,v6,13560
483,a,v4,11904
483,a,v3,7060
483,a,v5,2570
483,b,v6,11196
483,b,v3,5362
483,b,v5,5066
483,b,v4,3380
483,c,v1,4515
483,c,v5,8209
483,c,v4,6182
483,c,v3,332
483,c,v6,1594
483,d,v4,14310
483,d,v3,10359
483,e,v6,6024
483,e,v1,5541
483,e,v4,14998
483,f,v4,10022
483,h,v1,14442
483,h,v4,10967
483,h,v3,13266
483,h,v5,5818
483,i,v4,3765
483,i,v5,10934
483,i,v1,12557
483,j,v1,12876
483,j,v4,13285
483,j,v2,2139
483,j,v5,7284
483,j,v6,2683
483,k,v3,7546
483,k,v5,12526
484,a,v1,12834
484,a,v4,2895
484,a,v3,8458
484,a,v6,1603
484,a,v5,6175
484,b,v4,14931
484,b,v3,3116
484,b,v6,10912
484,b,v5,6355
484,c,v4,9488
484,c,v1,2372
484,c,v6,4807
484,c,v3,9575
484,c,v5,5275
484,e,v4,7811
484,f,v6,1711
484,f,v4,12728
484,g,v4,14762
484,g,v1,4224
484,h,v4,8716
484,h,v5,12524
484,h,v1,4998
484,i,v5,3827
484,i,v6,5536
484,i,v1,11741
484,i,v4,38
484,j,v1,14154
484,j,v2,9614
484,j,v5,12005
484,k,v4,2635
484,k,v3,4434
484,k,v5,14999
484,k,v1,12334
484,k,v6,10547
485,a,v5,96
485,a,v4,48
485,a,v3,6009
485,a,v6,4132
485,b,v3,7308
485,b,v4,14375
485,b,v6,14889
485,c,v1,2776
485,c,v6,8035
485,c,v4,6109
485,c,v3,906
485,c,v5,7674
485,e,v1,7583
485,e,v3,11044
485,e,v4,4743
485,e,v6,5512
485,f,v6,13454
485,f,v4,10347
485,g,v4,2619
485,g,v3,3837
485,h,v6,5285
485,h,v4,13589
485,h,v5,3488
485,h,v3,11639
485,h,v1,9112
485,i,v4,4601
485,i,v3,4640
485,i,v1,9114
485,i,v5,1387
485,j,v2,10777
485,j,v4,14184
485,j,v1,13139
485,j,v5,9930
485,j,v3,1678
485,k,v5,1359
485,k,v4,8975
485,k,v6,7794
486,a,v4,10314
486,a,v3,12030
486,a,v6,9734
486,a,v5,687
486,b,v6,2180
486,b,v3,7226
486,b,v4,504
486,c,v1,11391
486,c,v3,11123
486,c,v4,7536
486,c,v5,7797
486,c,v6,12000
486,d,v3,13391
486,e,v6,14328
486,e,v3,2783
486,e,v4,357
486,e,v1,11267
486,e,v5,4335
486,f,v6,3305
486,f,v1,4518
486,f,v5,11653
486,f,v4,2292
486,g,v4,9067
486,g,v5,5827
486,h,v4,589
486,h,v6,12030
486,h,v5,14634
486,i,v1,11850
486,i,v4,1582
486,i,v5,14760
486,j,v5,9678
486,j,v2,6242
486,j,v1,4849
486,k,v6,14772
486,k,v5,6446
486,k,v3,1631
486,k,v1,2186
486,k,v4,8133
487,a,v3,12642
487,a,v1,10249
487,a,v4,12776
487,a,v6,3173
487,a,v5,575
487,b,v4,9081
487,b,v3,12448
487,b,v5,10867
487,c,v1,2582
487,c,v5,11519
487,c,v3,11804
487,c,v6,3910
487,c,v4,11817
487,d,v5,8047
487,d,v4,11189
487,d,v3,13418
487,d,v1,8452
487,e,v6,5462
487,e,v1,885
487,e,v4,8005
487,g,v4,10352
487,h,v4,11044
487,h,v1,3387
487,h,v3,13421
487,h,v5,6295
487,i,v5,7349
487,i,v4,951
487,i,v1,2301
487,k,v5,14755
487,k,v3,3680
487,k,v4,5026
488,a,v4,1799
488,a,v3,13934
488,a,v1,6260
488,a,v5,2737
488,a,v6,11694
488,b,v3,9061
488,b,v4,10508
488,b,v6,5161
488,c,v5,2228
488,c,v1,10814
488,c,v3,11016
488,c,v6,11466
488,c,v4,3529
488,d,v4,1629
488,d,v1,14484
488,e,v1,5070
488,e,v4,1439
488,e,v6,2762
488,e,v5,7790
488,f,v5,3154
488,f,v4,6870
488,g,v4,11059
488,h,v5,4445
488,h,v4,9769
488,h,v3,12018
488,i,v4,3817
488,i,v6,6407
488,i,v1,14049
488,k,v1,8069
488,k,v6,14719
488,k,v4,939
488,k,v5,10192
488,k,v7,115
488,k,v3,7627
489,a,v6,5669
489,a,v5,4680
489,a,v4,7016
489,a,v3,4232
489,b,v5,14232
489,b,v4,3875
489,b,v3,5235
489,b,v6,2552
489,c,v4,14981
489,c,v3,9373
489,c,v5,14286
489,c,v6,4800
489,c,v1,6020
489,d,v3,13356
489,d,v4,1873
489,e,v6,4421
489,e,v1,12998
489,e,v5,11988
489,e,v4,311
489,f,v4,2863
489,h,v4,6465
489,h,v3,7842
489,h,v5,10288
489,i,v1,4922
489,i,v4,4195
489,i,v5,11048
489,j,v2,8812
489,j,v1,7997
489,j,v5,8788
489,k,v5,9488
489,k,v3,10259
489,k,v1,5438
489,k,v6,9064
489,k,v4,12465
490,a,v4,6542
490,a,v3,2083
490,a,v5,3301
490,a,v6,3719
490,b,v3,10034
490,b,v6,10683
490,b,v5,12959
490,b,v4,6206
490,c,v6,4047
490,c,v3,13907
490,c,v4,2747
490,c,v1,6041
490,c,v5,4963
490,d,v4,2672
490,e,v4,1369
490,f,v6,6429
490,f,v4,7545
490,h,v4,1325
490,h,v3,2588
490,h,v5,2282
490,i,v4,2185
490,i,v1,9099
490,i,v6,14327
490,i,v7,10410
490,i,v5,200
490,j,v4,14049
490,j,v2,5933
490,j,v1,1320
490,j,v6,10157
490,j,v5,5297
490,k,v5,5852
490,k,v1,10197
490,k,v3,13917
490,k,v4,9763
491,a,v6,676
491,a,v3,2519
491,a,v4,3044
491,a,v5,14951
491,a,v1,3433
491,b,v6,13246
491,b,v3,2215
491,b,v4,2879
491,b,v5,7655
491,c,v4,2949
491,c,v6,13039
491,c,v3,10054
491,c,v5,10118
491,c,v1,7259
491,d,v5,11699
491,d,v4,6940
491,e,v3,8862
491,e,v4,14127
491,f,v4,11601
491,h,v4,8919
491,h,v3,2584
491,h,v5,14145
491,i,v6,13092
491,i,v1,5932
491,i,v4,14295
491,i,v5,13429
491,j,v2,13317
491,j,v1,14501
491,j,v5,14276
491,j,v4,14177
491,j,v3,200
491,j,v6,7492
491,k,v5,12492
491,k,v4,2303
491,k,v3,55
492,a,v5,14783
492,a,v1,7828
492,a,v4,3634
492,a,v3,2502
492,a,v6,6841
492,b,v5,9790
492,b,v4,9830
492,b,v3,8471
492,b,v1,9511
492,b,v6,7563
492,c,v4,14873
492,c,v1,9385
492,c,v3,13541
492,c,v6,4331
492,c,v5,10929
492,e,v1,3132
492,e,v6,11258
492,e,v4,386
492,f,v6,6692
492,f,v4,12853
492,h,v4,14160
492,h,v5,238
492,h,v3,2352
492,i,v1,3372
492,i,v4,10758
492,i,v5,3645
492,j,v1,3796
492,j,v4,14788
492,j,v5,9985
492,j,v2,10323
492,k,v3,13897
492,k,v4,8502
492,k,v5,14016
493,a,v4,3951
493,a,v3,12011
493,a,v6,9279
493,a,v5,10400
493,b,v3,13031
493,b,v5,11085
493,b,v4,12815
493,b,v6,4237
493,c,v6,5512
493,c,v5,12134
493,c,v8,10931
493,c,v4,6343
493,c,v3,10622
493,c,v1,14486
493,e,v4,4620
493,e,v1,9173
493,e,v3,6319
493,e,v6,8074
493,f,v6,14790
493,f,v4,659
493,g,v4,7155
493,g,v6,1164
493,g,v1,6633
493,h,v4,14724
493,i,v1,4831
493,i,v5,13260
493,i,v6,1399
493,i,v4,3210
493,j,v1,10017
493,j,v2,8781
493,j,v4,9228
493,j,v5,9937
493,k,v4,12970
493,k,v1,1624
493,k,v5,2355
494,a,v5,14055
494,a,v6,8690
494,a,v4,12509
494,a,v3,6915
494,b,v6,13266
494,b,v4,4714
494,b,v3,2752
494,b,v5,8239
494,c,v3,2144
494,c,v1,3875
494,c,v5,3281
494,c,v6,6953
494,c,v4,3641
494,e,v4,12268
494,e,v6,2935
494,e,v1,11677
494,g,v4,14906
494,g,v3,2201
494,h,v3,8784
494,h,v4,1679
494,i,v5,3016
494,i,v4,1529
494,i,v1,9629
494,j,v6,7339
494,j,v4,13109
494,j,v2,11124
494,k,v4,5898
495,a,v5,2848
495,a,v3,9308
495,a,v4,7789
495,a,v6,12356
495,b,v6,4734
495,b,v5,2939
495,b,v4,3413
495,b,v3,4541
495,c,v3,5868
495,c,v5,11419
495,c,v6,1711
495,c,v4,8969
495,d,v4,462
495,d,v3,12435
495,e,v3,9613
495,e,v4,7763
495,f,v4,10115
495,g,v4,11310
495,h,v4,4641
495,h,v5,1534
495,h,v1,1780
495,i,v1,4327
495,i,v4,10197
495,j,v1,4379
495,j,v4,3547
495,j,v5,907
495,j,v2,9049
495,k,v4,6865
495,k,v6,4475
495,k,v5,5581
496,a,v5,10808
496,a,v4,6226
496,a,v3,5698
496,a,v6,11012
496,a,v1,9332
496,b,v6,14005
496,b,v4,4016
496,b,v3,10465
496,c,v1,10158
496,c,v4,11524
496,c,v5,4235
496,c,v6,12400
496,c,v3,5158
496,d,v3,12676
496,d,v4,7240
496,e,v4,12464
496,e,v3,4066
496,f,v4,8152
496,g,v4,4790
496,h,v4,4448
496,h,v3,3350
496,h,v5,7588
496,i,v1,13470
496,i,v6,5951
496,i,v4,10037
496,j,v5,972
496,j,v1,5577
496,j,v6,10191
496,j,v2,4732
496,k,v4,4720
496,k,v3,3034
496,k,v5,1675
497,a,v4,9797
497,a,v3,1467
497,a,v6,13582
497,b,v3,9198
497,b,v6,11715
497,b,v5,1914
497,b,v4,1288
497,c,v4,8835
497,c,v1,9058
497,c,v5,1292
497,c,v6,1275
497,c,v3,2961
497,d,v3,985
497,d,v4,13649
497,e,v4,6666
497,e,v3,4048
497,f,v4,9053
497,g,v4,2720
497,g,v3,6020
497,h,v4,12943
497,h,v5,9309
497,h,v3,1898
497,i,v4,2298
497,i,v1,9908
497,i,v5,705
497,j,v1,7048
497,j,v2,12949
497,j,v5,2325
497,k,v5,4342
497,k,v4,10117
498,a,v6,7093
498,a,v3,12132
498,a,v1,12444
498,a,v5,1266
498,a,v4,12740
498,b,v5,12808
498,b,v3,10433
498,b,v4,10482
498,c,v4,2650
498,c,v3,10539
498,c,v6,13088
498,c,v5,7416
498,e,v4,3531
498,f,v4,477
498,h,v5,4519
498,h,v3,9469
498,h,v4,688
498,i,v4,10456
498,i,v5,662
498,i,v1,9139
498,j,v5,2047
498,j,v4,13065
498,j,v6,9675
498,j,v2,6455
498,j,v1,13823
498,k,v6,14016
498,k,v1,7602
498,k,v3,12044
498,k,v5,5442
498,k,v4,4835
499,a,v4,7074
499,a,v5,14446
499,a,v6,12589
499,a,v3,7907
499,b,v6,1091
499,b,v4,12226
499,b,v3,494
499,c,v4,2948
499,c,v3,7583
499,c,v1,4524
499,c,v5,10620
499,d,v4,8843
499,d,v3,5659
499,e,v5,3818
499,e,v4,8695
499,f,v4,11207
499,h,v4,7902
499,i,v5,10662
499,i,v4,14317
499,i,v1,5417
499,j,v4,1999
499,k,v1,4806
499,k,v3,14859
499,k,v4,9628
499,k,v5,9216
500,a,v3,8075
500,a,v6,7198
500,a,v5,9504
500,a,v4,14615
500,b,v5,2200
500,b,v6,5816
500,b,v3,4937
500,b,v4,2824
500,c,v4,7850
500,c,v5,2853
500,c,v1,10904
500,c,v3,5281
500,d,v4,4663
500,d,v5,13111
500,d,v6,7009
500,d,v3,9326
500,e,v4,11346
500,f,v4,2900
500,g,v4,5019
500,h,v3,14588
500,h,v4,12139
500,i,v5,13182
500,i,v1,4658
500,i,v4,8787
500,j,v3,10243
500,j,v4,7104
500,j,v5,10438
501,a,v3,13652
501,a,v6,12291
501,a,v1,3624
501,a,v4,11266
501,a,v5,14075
501,b,v4,3921
501,b,v6,3124
501,c,v5,353
501,c,v3,8845
501,c,v4,9468
501,c,v6,12184
501,d,v4,4688
501,e,v4,7123
501,f,v4,9049
501,f,v6,1506
501,g,v3,6161
501,g,v1,8982
501,g,v4,6082
501,g,v5,14108
501,g,v6,2298
501,h,v4,2816
501,i,v1,4009
501,i,v4,11245
501,k,v4,6594
502,a,v4,8785
502,a,v3,6821
502,a,v5,14035
502,b,v3,4529
502,b,v6,7931
502,b,v5,1123
502,b,v4,4396
502,c,v4,9016
502,c,v3,9948
502,c,v6,14045
502,c,v5,13228
502,e,v3,8982
502,e,v4,6264
502,h,v5,3308
502,h,v3,3689
502,i,v1,848
502,i,v4,6899
502,k,v4,9329
503,a,v3,9958
503,a,v6,4988
503,a,v5,13168
503,a,v4,264
503,b,v6,14665
503,b,v3,6893
503,b,v4,9276
503,c,v4,12852
503,c,v1,14705
503,c,v6,4287
503,c,v5,13747
503,c,v3,7443
503,e,v4,7059
503,f,v4,11952
503,h,v4,6935
503,h,v3,6250
503,h,v5,5473
503,h,v6,11339
503,i,v4,6380
503,i,v5,6397
503,i,v1,5065
503,j,v1,11708
503,j,v2,2085
503,j,v5,3852
503,k,v4,6842
503,k,v5,7045
503,k,v3,12201
503,k,v6,11153
504,a,v3,1731
504,a,v5,3212
504,a,v6,3230
504,a,v4,3576
504,b,v6,6596
504,b,v4,1072
504,b,v3,11271
504,b,v5,11128
504,c,v4,3469
504,c,v6,10566
504,c,v5,13541
504,c,v1,5090
504,c,v3,8774
504,d,v4,3377
504,d,v3,6187
504,e,v4,12716
504,e,v3,12527
504,f,v4,12982
504,f,v6,11248
504,g,v4,6878
504,h,v5,5369
504,h,v3,13952
504,h,v1,13291
504,h,v4,2686
504,i,v4,14168
504,j,v2,8722
504,j,v6,10893
504,j,v1,157
504,j,v4,12386
504,j,v5,6859
504,j,v3,8044
504,k,v4,2429
504,k,v3,397
505,a,v4,10099
505,a,v6,9679
505,a,v3,1051
505,a,v5,4822
505,a,v1,8378
505,b,v5,4973
505,b,v4,12596
505,b,v6,13182
505,b,v3,4927
505,c,v6,10772
505,c,v5,9585
505,c,v1,4774
505,c,v4,358
505,c,v3,7294
505,d,v4,7482
505,e,v4,3280
505,f,v4,14551
505,g,v3,6363
505,g,v4,5725
505,g,v6,5639
505,h,v4,2704
505,h,v5,13659
505,h,v6,7652
505,h,v3,10863
505,i,v4,8269
505,i,v1,11073
505,i,v6,14429
505,i,v5,13932
505,j,v5,4037
505,j,v1,8063
505,j,v3,5861
505,j,v2,9028
505,j,v6,3926
505,j,v4,3370
505,k,v3,8624
505,k,v4,152
505,k,v5,2809
505,k,v1,2070
505,k,v6,12974
506,a,v3,11992
506,a,v6,12290
506,a,v5,6650
506,a,v4,1021
506,b,v4,4803
506,b,v3,957
506,b,v5,7272
506,b,v6,12976
506,c,v4,9724
506,c,v3,5855
506,c,v5,7153
506,c,v6,10795
506,e,v4,14787
506,e,v5,6174
506,g,v4,8059
506,h,v3,8234
506,h,v6,9453
506,h,v1,7050
506,h,v4,5728
506,h,v5,13045
506,i,v4,6520
506,i,v5,6407
506,i,v1,8077
506,j,v2,185
506,j,v5,3965
506,j,v1,8730
506,k,v6,11545
506,k,v3,3361
506,k,v4,12755
506,k,v5,13171
507,a,v4,9577
507,a,v6,5157
507,a,v5,8839
507,a,v3,4287
507,b,v6,7405
507,b,v5,7680
507,b,v3,11561
507,b,v4,11012
507,c,v3,3916
507,c,v5,8360
507,c,v4,7084
507,d,v4,2989
507,e,v4,977
507,e,v1,14618
507,e,v6,3881
507,e,v5,2162
507,f,v6,293
507,f,v5,3843
507,f,v4,8763
507,g,v4,4755
507,h,v4,3077
507,h,v3,7692
507,i,v5,12737
507,i,v4,5724
507,i,v1,8103
507,j,v2,4625
507,j,v5,1049
507,j,v1,5491
507,j,v4,10209
507,k,v4,10530
507,k,v6,7415
507,k,v5,14246
507,k,v1,7237
507,k,v3,1712
508,a,v4,7563
508,a,v5,14334
508,a,v3,7549
508,a,v1,7944
508,a,v6,214
508,b,v3,14228
508,b,v4,13820
508,c,v4,12087
508,c,v3,2947
508,c,v5,879
508,c,v6,12109
508,h,v5,10260
508,h,v4,10759
508,h,v3,8821
508,i,v4,1076
508,i,v5,2846
508,i,v1,314
508,j,v1,13314
508,j,v6,12414
508,j,v2,9894
508,k,v4,8404
508,k,v5,6460
508,k,v1,13917
509,a,v3,7969
509,a,v1,12399
509,a,v6,14953
509,a,v4,13811
509,a,v5,9514
509,b,v4,6878
509,b,v5,5626
509,b,v6,6742
509,b,v3,9434
509,c,v4,11011
509,c,v1,9732
509,c,v6,13558
509,c,v3,3907
509,c,v5,14057
509,e,v4,3117
509,g,v4,4926
509,h,v3,2397
509,h,v4,3702
509,h,v5,12265
509,i,v1,9544
509,i,v4,526
509,i,v6,12991
509,k,v4,13264
509,k,v5,10989
509,k,v3,8269
510,a,v4,14644
510,a,v3,2983
510,a,v6,2818
510,a,v5,10203
510,b,v4,5815
510,b,v5,907
510,b,v3,7584
510,b,v1,4692
510,b,v6,10066
510,b,v9,7586
510,c,v5,1971
510,c,v1,3353
510,c,v4,2589
510,c,v7,11304
510,c,v6,5080
510,c,v3,6385
510,d,v4,10766
510,e,v5,11333
510,e,v4,5935
510,f,v5,8605
510,f,v4,13478
510,h,v5,10323
510,h,v3,7496
510,h,v4,6891
510,h,v1,672
510,i,v5,8633
510,i,v1,12619
510,i,v4,4221
510,k,v4,8758
510,k,v6,6262
510,k,v3,2773
511,a,v5,106
511,a,v3,14611
511,a,v4,5181
511,a,v6,7968
511,b,v4,14594
511,b,v3,4907
511,b,v6,12144
511,c,v5,14271
511,c,v6,8703
511,c,v1,3042
511,c,v4,220
511,d,v1,12035
511,d,v3,10463
511,d,v4,5751
511,f,v4,7773
511,h,v4,4229
511,h,v3,11667
511,h,v5,2167
511,i,v4,12850
511,i,v6,10969
511,i,v5,1680
511,i,v1,7913
511,j,v2,7648
511,j,v1,2646
511,j,v4,12196
511,j,v5,2941
511,k,v4,5517
511,k,v5,10759
511,k,v3,8456
512,a,v5,1496
512,a,v3,12930
512,a,v6,1913
512,a,v4,5482
512,b,v3,9644
512,b,v1,13328
512,b,v6,3359
512,b,v4,12904
512,c,v5,14556
512,c,v1,5632
512,c,v6,8158
512,c,v3,9856
512,c,v4,6380
512,f,v4,3311
512,g,v4,5599
512,h,v4,5949
512,i,v6,10304
512,i,v5,14349
512,i,v1,14026
512,i,v4,12192
512,j,v2,12918
512,j,v4,404
512,j,v1,9021
512,j,v5,14212
513,a,v4,11798
513,a,v1,6854
513,a,v3,6550
513,a,v6,4981
513,a,v5,9754
513,b,v6,6615
513,b,v4,2610
513,b,v5,11501
513,b,v3,11834
513,c,v5,8139
513,c,v6,10044
513,c,v3,14846
513,e,v4,894
513,f,v4,11559
513,f,v6,4822
513,h,v4,14371
513,h,v5,3060
513,h,v3,8054
513,i,v5,11878
513,i,v1,4706
513,i,v4,1288
513,j,v4,13994
513,j,v5,972
513,j,v2,5170
513,j,v1,12413
513,k,v5,14993
513,k,v3,678
514,a,v3,7706
514,a,v6,14253
514,a,v5,5155
514,a,v4,14752
514,b,v3,7983
514,b,v4,14838
514,b,v5,14407
514,c,v5,10721
514,c,v6,6330
514,c,v3,806
514,c,v4,14476
514,d,v4,1319
514,d,v3,1347
514,e,v1,281
514,e,v6,457
514,e,v4,11506
514,f,v6,13532
514,f,v4,14877
514,g,v4,8595
514,h,v3,13526
514,h,v6,10053
514,h,v5,14440
514,h,v4,12747
514,i,v4,3121
514,i,v5,5517
514,i,v1,5061
514,j,v4,8570
514,j,v5,2766
514,j,v1,5255
514,j,v2,7809
514,k,v6,13310
514,k,v4,13881
515,a,v4,6078
515,a,v3,6403
515,a,v6,3552
515,a,v5,8586
515,a,v1,6690
515,b,v4,8261
515,b,v5,14623
515,b,v3,10128
515,c,v3,11606
515,c,v4,6388
515,c,v6,6548
515,c,v1,3931
515,c,v5,13345
515,e,v6,13368
515,e,v4,13416
515,g,v4,3958
515,g,v3,10455
515,h,v5,1341
515,h,v4,7165
515,h,v3,2969
515,i,v1,476
515,i,v5,3747
515,i,v4,6500
515,j,v2,7208
515,j,v1,12387
515,j,v6,8379
515,k,v5,4516
515,k,v4,12608
515,k,v1,4693
516,a,v5,13389
516,a,v6,8399
516,a,v4,5803
516,a,v1,6001
516,a,v3,279
516,b,v6,8400
516,b,v5,3295
516,b,v4,13916
516,b,v3,13860
516,c,v6,3494
516,c,v1,1191
516,c,v5,10057
516,c,v4,14149
516,d,v5,5424
516,d,v4,5852
516,d,v3,11964
516,d,v6,3664
516,f,v5,4675
516,f,v6,1101
516,f,v4,4145
516,g,v4,9165
516,h,v4,3573
516,h,v5,5113
516,i,v1,14394
516,i,v4,2658
516,k,v3,8515
516,k,v5,9821
516,k,v6,3749
516,k,v4,2628
517,a,v1,9188
517,a,v5,4366
517,a,v6,11955
517,a,v4,5609
517,a,v3,12659
517,b,v3,2572
517,b,v4,10218
517,b,v6,3239
517,c,v3,4620
517,c,v5,3122
517,c,v4,1689
517,d,v4,9860
517,e,v4,6450
517,e,v3,8093
517,g,v4,76
517,h,v4,8027
517,h,v5,5520
517,h,v3,10342
517,i,v1,224
517,i,v4,12426
517,i,v5,8465
517,j,v5,11209
517,j,v3,8773
517,j,v4,6227
517,k,v3,14523
517,k,v5,2229
517,k,v4,2287
517,k,v1,13621
518,a,v6,5615
518,a,v3,14548
518,a,v4,4435
518,a,v5,14126
518,b,v3,11580
518,b,v5,2903
518,b,v6,13925
518,b,v4,3737
518,c,v4,7877
518,c,v3,835
518,c,v5,13310
518,c,v6,7043
518,e,v4,9762
518,h,v3,7433
518,h,v5,8987
518,h,v1,14576
518,h,v4,1744
518,i,v4,13893
518,i,v5,8557
518,i,v1,6613
518,j,v1,12369
518,j,v4,5071
518,j,v2,3949
518,j,v6,1130
518,j,v5,7507
518,k,v3,216
518,k,v4,3591
519,a,v6,3659
519,a,v4,4774
519,a,v1,6406
519,a,v5,2259
519,a,v3,5543
519,b,v3,2478
519,b,v4,7820
519,b,v6,12093
519,c,v3,9032
519,c,v1,12151
519,c,v6,6277
519,c,v4,4645
519,c,v5,7466
519,d,v3,3902
519,d,v4,10907
519,e,v4,6001
519,e,v3,11719
519,f,v4,6716
519,g,v4,721
519,g,v3,2349
519,h,v4,14456
519,h,v5,7753
519,h,v3,7161
519,i,v5,14198
519,i,v4,6893
519,i,v1,7143
519,j,v1,11170
519,j,v2,5111
519,k,v3,9528
519,k,v5,12228
520,a,v1,523
520,a,v4,3001
520,a,v5,9383
520,a,v3,8373
520,a,v6,7808
520,b,v1,2136
520,b,v4,5391
520,b,v3,9962
520,b,v6,10835
520,b,v5,13415
520,c,v1,7031
520,c,v4,7669
520,c,v3,3227
520,c,v5,9969
520,c,v6,11766
520,e,v4,14842
520,e,v3,11369
520,e,v6,10786
520,f,v4,4336
520,f,v6,8475
520,g,v4,6638
520,g,v6,14937
520,g,v1,1789
520,g,v3,6337
520,h,v4,13726
520,i,v1,9199
520,i,v4,5029
520,i,v6,10048
520,i,v5,4903
520,j,v1,7657
520,j,v2,4213
520,k,v4,4434
520,k,v3,4381
520,k,v1,70
520,k,v5,1161
